crop_id,motion_state,direction_class,direction_deg,annotator,timestamp_iso
test_163_6431_5,unsure,17,157.5,team,2026-06-22T17:17:29.614656+00:00
train_76_930_0,slight,12,45.0,team,2026-06-22T17:17:34.297249+00:00
train_232_807_3,unsure,-2,,team,2026-06-22T17:17:37.916871+00:00
train_72_10874_0,unsure,16,135.0,team,2026-06-22T17:17:47.499121+00:00
train_215_1440_0,stationary,12,45.0,team,2026-06-22T17:17:59.647900+00:00
train_227_1800_2,stationary,14,90.0,team,2026-06-22T17:18:04.060786+00:00
valid_147_11089_1,stationary,10,0.0,team,2026-06-22T17:18:09.049961+00:00
train_29_4890_0,stationary,12,45.0,team,2026-06-22T17:18:11.224649+00:00
valid_221_354_7,moderate,10,0.0,team,2026-06-22T17:18:14.199467+00:00
train_20_4005_1,unsure,-2,,team,2026-06-22T17:18:17.273225+00:00
train_113_420_0,unsure,-2,,team,2026-06-22T17:18:24.597983+00:00
valid_221_951_4,stationary,10,0.0,team,2026-06-22T17:18:26.266427+00:00
train_294_21090_0,stationary,10,0.0,team,2026-06-22T17:18:28.799532+00:00
train_41_3651_0,stationary,33,247.5,team,2026-06-22T17:18:36.385556+00:00
train_195_1336_1,slight,10,0.0,team,2026-06-22T17:18:40.207792+00:00
train_201_9780_0,slight,10,0.0,team,2026-06-22T17:18:43.628629+00:00
test_152_14553_5,slight,10,0.0,team,2026-06-22T17:18:46.484663+00:00
train_72_11957_4,stationary,-2,,team,2026-06-22T17:19:55.233271+00:00
train_234_5303_0,stationary,-2,,team,2026-06-22T17:19:56.911370+00:00
train_247_3107_4,unsure,10,0.0,team,2026-06-22T17:20:08.500753+00:00
test_262_8155_0,unsure,-2,,team,2026-06-22T17:20:09.962741+00:00
train_142_3459_15,unsure,-2,,team,2026-06-22T17:21:39.678865+00:00
train_118_282_0,stationary,-2,,team,2026-06-22T17:21:43.433856+00:00
train_71_11882_6,unsure,-2,,team,2026-06-22T17:21:44.700501+00:00
train_246_5850_3,stationary,27,157.5,team,2026-06-22T17:21:51.037292+00:00
valid_221_354_4,slight,31,202.5,team,2026-06-22T17:21:53.910236+00:00
train_213_8141_0,stationary,36,315.0,team,2026-06-22T17:22:02.000081+00:00
train_72_11640_6,unsure,-2,,team,2026-06-22T17:22:03.461410+00:00
train_48_12214_0,unsure,-2,,team,2026-06-22T17:22:05.612420+00:00
train_41_3391_0,stationary,12,45.0,team,2026-06-22T17:22:08.858164+00:00
train_189_1426_3,slight,16,135.0,team,2026-06-22T17:22:12.654906+00:00
valid_147_10110_0,stationary,14,90.0,team,2026-06-22T17:22:15.717112+00:00
train_112_252_1,unsure,16,135.0,team,2026-06-22T17:22:19.603969+00:00
valid_57_277_3,moderate,31,202.5,team,2026-06-22T17:22:24.866094+00:00
train_95_3000_1,stationary,14,90.0,team,2026-06-22T17:22:34.350999+00:00
train_229_1830_10,stationary,13,67.5,team,2026-06-22T17:22:38.587720+00:00
train_70_1994_0,stationary,-2,,team,2026-06-22T17:22:48.548222+00:00
train_189_1140_2,stationary,16,135.0,team,2026-06-22T17:22:52.545313+00:00
train_194_7299_1,stationary,23,67.5,team,2026-06-22T17:22:56.040243+00:00
test_309_26520_1,unsure,-2,,team,2026-06-22T17:23:05.046904+00:00
train_155_3545_0,stationary,16,135.0,team,2026-06-22T17:23:08.788998+00:00
train_93_5070_3,slight,10,0.0,team,2026-06-22T17:23:17.661001+00:00
train_190_240_0,stationary,32,225.0,team,2026-06-22T17:23:22.869213+00:00
train_241_10808_0,unsure,-2,,team,2026-06-22T17:23:27.535980+00:00
train_92_4380_0,slight,17,157.5,team,2026-06-22T17:23:34.056142+00:00
train_225_6450_1,unsure,16,135.0,team,2026-06-22T17:23:39.726340+00:00
valid_145_200_0,slight,16,135.0,team,2026-06-22T17:23:46.332100+00:00
test_266_8940_0,unsure,-2,,team,2026-06-22T17:23:47.945816+00:00
train_237_10920_0,stationary,-2,,team,2026-06-22T17:23:51.094338+00:00
train_52_1950_0,unsure,11,22.5,team,2026-06-22T17:23:54.312397+00:00
test_277_9518_8,stationary,15,112.5,team,2026-06-22T17:24:08.129658+00:00
train_199_2190_0,stationary,37,337.5,team,2026-06-22T17:24:14.996482+00:00
train_112_270_1,unsure,16,135.0,team,2026-06-22T17:24:28.365409+00:00
train_143_5964_3,stationary,12,45.0,team,2026-06-22T17:24:31.883968+00:00
train_225_6833_0,unsure,-2,,team,2026-06-22T17:24:34.738308+00:00
train_227_7470_1,unsure,-2,,team,2026-06-22T17:24:37.082992+00:00
train_98_1489_0,slight,10,0.0,team,2026-06-22T17:24:52.624851+00:00
train_240_2700_2,slight,11,22.5,team,2026-06-22T17:24:58.248175+00:00
test_280_4110_8,unsure,-2,,team,2026-06-22T17:24:59.821433+00:00
valid_221_288_4,moderate,32,225.0,team,2026-06-22T17:25:08.135651+00:00
train_196_1560_0,stationary,-2,,team,2026-06-22T17:25:14.318345+00:00
valid_175_3510_2,unsure,-2,,team,2026-06-22T17:25:15.635907+00:00
train_180_4974_0,unsure,-2,,team,2026-06-22T17:25:21.810096+00:00
train_213_957_2,unsure,-2,,team,2026-06-22T17:25:23.656419+00:00
test_283_2640_1,stationary,16,135.0,team,2026-06-22T17:25:28.050355+00:00
valid_57_990_2,slight,10,0.0,team,2026-06-22T17:25:32.317351+00:00
valid_67_2280_0,unsure,-2,,team,2026-06-22T17:26:00.777017+00:00
train_77_840_0,unsure,10,0.0,team,2026-06-22T17:26:07.471531+00:00
train_105_3310_2,stationary,13,67.5,team,2026-06-22T17:26:10.739864+00:00
train_113_195_1,slight,16,135.0,team,2026-06-22T17:26:22.665624+00:00
train_139_1721_0,slight,35,292.5,team,2026-06-22T17:26:29.721384+00:00
test_279_4320_2,unsure,16,135.0,team,2026-06-22T17:26:36.027260+00:00
train_190_615_1,stationary,37,337.5,team,2026-06-22T17:26:42.476133+00:00
train_244_6181_1,unsure,-2,,team,2026-06-22T17:26:44.682598+00:00
train_102_1050_0,unsure,15,112.5,team,2026-06-22T17:26:53.088268+00:00
train_21_16080_0,stationary,15,112.5,team,2026-06-22T17:26:59.025973+00:00
train_190_1258_1,stationary,12,45.0,team,2026-06-22T17:27:02.028059+00:00
train_29_3780_1,slight,12,45.0,team,2026-06-22T17:27:03.965441+00:00
valid_144_3142_0,unsure,-2,,team,2026-06-22T17:27:05.492058+00:00
train_113_275_0,stationary,-2,,team,2026-06-22T17:27:10.660713+00:00
test_284_2580_5,unsure,12,45.0,team,2026-06-22T17:27:14.932927+00:00
test_152_14473_4,unsure,10,0.0,team,2026-06-22T17:27:33.048818+00:00
test_298_19890_0,stationary,-2,,team,2026-06-22T17:27:35.221933+00:00
train_246_2880_5,unsure,-2,,team,2026-06-22T17:27:40.433670+00:00
train_96_3540_1,slight,-2,,team,2026-06-22T17:27:44.363772+00:00
test_277_4426_1,stationary,16,135.0,team,2026-06-22T17:27:51.754130+00:00
train_294_20853_0,stationary,10,0.0,team,2026-06-22T17:27:55.127662+00:00
train_21_9660_1,stationary,31,202.5,team,2026-06-22T17:28:05.434043+00:00
train_40_3449_0,stationary,23,67.5,team,2026-06-22T17:28:09.517949+00:00
test_299_4590_0,stationary,-2,,team,2026-06-22T17:28:14.500866+00:00
train_105_3455_1,unsure,-2,,team,2026-06-22T17:28:17.272933+00:00
train_48_31705_1,stationary,14,90.0,team,2026-06-22T17:28:20.170060+00:00
test_309_26639_0,stationary,-2,,team,2026-06-22T17:28:23.332963+00:00
train_86_5859_0,unsure,17,157.5,team,2026-06-22T17:28:27.733944+00:00
train_246_2168_5,stationary,17,157.5,team,2026-06-22T17:28:34.125045+00:00
test_278_5527_0,unsure,-2,,team,2026-06-22T17:28:38.371386+00:00
train_179_5124_1,stationary,16,135.0,team,2026-06-22T17:28:45.859070+00:00
train_348_10620_0,stationary,-2,,team,2026-06-22T17:28:52.389207+00:00
train_131_1468_6,unsure,-2,,team,2026-06-22T17:28:58.469722+00:00
valid_57_942_0,slight,27,157.5,team,2026-06-22T17:58:25.090904+00:00
test_152_14640_7,stationary,-2,,team,2026-06-22T17:58:34.067222+00:00
train_195_819_0,unsure,-2,,team,2026-06-22T17:58:40.480176+00:00
train_197_7845_0,unsure,-2,,team,2026-06-22T17:58:43.457895+00:00
valid_6_1050_10,stationary,20,0.0,team,2026-06-22T17:58:59.944687+00:00
train_247_3330_0,stationary,16,135.0,team,2026-06-22T17:59:03.914824+00:00
train_46_300_1,unsure,-2,,team,2026-06-22T17:59:09.969856+00:00
train_180_5100_1,stationary,16,135.0,team,2026-06-22T17:59:15.489737+00:00
train_247_1691_1,stationary,-2,,team,2026-06-22T17:59:19.980922+00:00
train_143_6240_2,stationary,-2,,team,2026-06-22T17:59:24.598820+00:00
train_27_1262_0,stationary,13,67.5,team,2026-06-22T17:59:32.595887+00:00
train_231_934_1,stationary,14,90.0,team,2026-06-22T17:59:36.165412+00:00
valid_178_2831_2,stationary,31,202.5,team,2026-06-22T17:59:39.795514+00:00
train_250_4255_10,stationary,12,45.0,team,2026-06-22T17:59:43.360950+00:00
valid_13_3039_5,stationary,26,135.0,team,2026-06-22T17:59:49.167963+00:00
train_74_2710_0,stationary,-2,,team,2026-06-22T18:00:35.345619+00:00
train_134_130_3,slight,10,0.0,team,2026-06-22T18:00:47.414496+00:00
train_106_6030_0,stationary,15,112.5,team,2026-06-22T18:00:52.901720+00:00
train_52_1961_0,unsure,-2,,team,2026-06-22T18:00:55.522803+00:00
train_28_6038_0,stationary,13,67.5,team,2026-06-22T18:01:01.071174+00:00
test_314_17490_3,unsure,-2,,team,2026-06-22T18:01:02.236635+00:00
train_188_1410_2,slight,11,22.5,team,2026-06-22T18:01:08.710146+00:00
test_281_7890_1,unsure,16,135.0,team,2026-06-22T18:01:16.013624+00:00
train_203_7560_0,unsure,-2,,team,2026-06-22T18:01:17.710415+00:00
train_53_540_0,unsure,-2,,team,2026-06-22T18:01:20.190529+00:00
valid_151_12032_4,unsure,14,90.0,team,2026-06-22T18:01:29.293646+00:00
train_129_2007_0,unsure,-2,,team,2026-06-22T18:01:30.538431+00:00
test_343_7515_1,unsure,-2,,team,2026-06-22T18:01:31.491217+00:00
train_29_4841_2,stationary,11,22.5,team,2026-06-22T18:01:35.258476+00:00
train_195_7448_0,stationary,20,0.0,team,2026-06-22T18:02:50.433653+00:00
train_194_7712_0,stationary,36,315.0,team,2026-06-22T18:03:44.493265+00:00
test_284_9374_3,unsure,-2,,team,2026-06-22T18:03:48.642961+00:00
train_100_7963_2,stationary,-2,,team,2026-06-22T18:03:51.194473+00:00
test_283_5520_2,slight,10,0.0,team,2026-06-22T18:03:58.897595+00:00
train_79_5977_1,slight,10,0.0,team,2026-06-22T18:04:02.667292+00:00
train_120_5430_0,unsure,-2,,team,2026-06-22T18:04:04.390090+00:00
train_48_12267_0,unsure,-2,,team,2026-06-22T18:04:06.345146+00:00
train_71_11705_4,unsure,-2,,team,2026-06-22T18:04:08.192808+00:00
train_129_1701_4,unsure,-2,,team,2026-06-22T18:04:10.384184+00:00
train_118_5642_2,unsure,10,0.0,team,2026-06-22T18:04:14.382572+00:00
train_244_5790_2,stationary,12,45.0,team,2026-06-22T18:04:20.808333+00:00
test_343_7263_0,unsure,-2,,team,2026-06-22T18:04:22.120526+00:00
train_188_1200_4,slight,-2,,team,2026-06-22T18:04:27.064978+00:00
valid_57_317_0,unsure,10,0.0,team,2026-06-22T18:04:33.657206+00:00
train_244_6728_0,slight,11,22.5,team,2026-06-22T18:04:36.490823+00:00
train_247_721_0,unsure,-2,,team,2026-06-22T18:04:43.841131+00:00
test_314_9090_0,stationary,-2,,team,2026-06-22T18:04:46.008307+00:00
train_46_2669_12,stationary,10,0.0,team,2026-06-22T18:04:51.216598+00:00
train_122_3151_0,unsure,-2,,team,2026-06-22T18:04:53.401249+00:00
train_190_1308_0,stationary,-2,,team,2026-06-22T18:05:19.644353+00:00
train_2_9339_0,stationary,-2,,team,2026-06-22T18:05:21.150183+00:00
test_266_8670_0,unsure,-2,,team,2026-06-22T18:05:22.049482+00:00
valid_57_1106_0,slight,10,0.0,team,2026-06-22T18:05:29.407391+00:00
train_247_3246_3,unsure,-2,,team,2026-06-22T18:05:31.437845+00:00
train_131_1320_6,unsure,-2,,team,2026-06-22T18:05:35.853366+00:00
train_80_5769_0,unsure,-2,,team,2026-06-22T18:05:36.848198+00:00
test_163_6365_5,unsure,17,157.5,team,2026-06-22T18:05:44.852820+00:00
train_71_12330_0,unsure,-2,,team,2026-06-22T18:05:46.204634+00:00
valid_222_360_1,slight,30,180.0,team,2026-06-22T18:05:50.697777+00:00
train_205_1410_0,unsure,-2,,team,2026-06-22T18:06:03.287890+00:00
train_78_5760_4,unsure,-2,,team,2026-06-22T18:06:06.894088+00:00
test_152_14700_8,unsure,-2,,team,2026-06-22T18:06:09.133544+00:00
train_46_170_8,unsure,-2,,team,2026-06-22T18:06:10.018137+00:00
valid_67_2168_0,unsure,-2,,team,2026-06-22T18:06:10.971623+00:00
train_77_870_2,unsure,12,45.0,team,2026-06-22T18:06:15.219558+00:00
valid_221_393_7,slight,10,0.0,team,2026-06-22T18:06:24.723998+00:00
valid_147_10080_0,stationary,24,90.0,team,2026-06-22T18:06:55.041959+00:00
valid_221_900_6,slight,16,135.0,team,2026-06-22T18:06:58.777924+00:00
test_163_7662_7,unsure,10,0.0,team,2026-06-22T18:07:02.794315+00:00
train_117_88_0,unsure,-2,,team,2026-06-22T18:07:09.131600+00:00
train_71_12330_1,unsure,-2,,team,2026-06-22T18:07:10.585166+00:00
train_72_11616_8,unsure,-2,,team,2026-06-22T18:07:11.557704+00:00
train_238_11430_0,stationary,10,0.0,team,2026-06-22T18:07:35.145704+00:00
train_256_1618_0,unsure,-2,,team,2026-06-22T18:07:37.112068+00:00
test_163_6505_1,unsure,-2,,team,2026-06-22T18:07:38.064604+00:00
train_20_5670_2,stationary,13,67.5,team,2026-06-22T18:07:43.769109+00:00
test_284_4860_1,slight,15,112.5,team,2026-06-22T18:07:47.016143+00:00
train_181_3580_0,unsure,10,0.0,team,2026-06-22T18:07:49.354006+00:00
valid_175_1101_0,stationary,15,112.5,team,2026-06-22T18:07:51.656154+00:00
train_225_5409_1,unsure,-2,,team,2026-06-22T18:07:53.533967+00:00
test_309_26730_0,unsure,-2,,team,2026-06-22T18:07:54.419752+00:00
test_279_3772_2,unsure,-2,,team,2026-06-22T18:07:55.613708+00:00
test_300_25050_2,stationary,-2,,team,2026-06-22T18:07:57.584744+00:00
train_96_5143_1,stationary,13,67.5,team,2026-06-22T18:08:01.253237+00:00
train_48_12199_0,unsure,-2,,team,2026-06-22T18:08:03.442262+00:00
valid_57_317_3,moderate,12,45.0,team,2026-06-22T18:08:08.346760+00:00
valid_57_367_4,moderate,33,247.5,team,2026-06-22T18:08:16.364965+00:00
valid_221_393_1,slight,30,180.0,team,2026-06-22T18:08:20.801006+00:00
test_308_8350_0,stationary,-2,,team,2026-06-22T18:08:31.826990+00:00
train_77_1028_0,slight,10,0.0,team,2026-06-22T18:08:34.098055+00:00
valid_176_3451_11,unsure,-2,,team,2026-06-22T18:08:36.542691+00:00
train_246_2168_2,stationary,10,0.0,team,2026-06-22T18:08:38.950812+00:00
valid_57_367_1,unsure,10,0.0,team,2026-06-22T18:08:43.646844+00:00
train_245_6210_0,stationary,13,67.5,team,2026-06-22T18:08:45.823346+00:00
test_308_8500_0,stationary,-2,,team,2026-06-22T18:08:48.462843+00:00
train_185_5432_0,stationary,16,135.0,team,2026-06-22T18:08:51.695052+00:00
train_45_3551_0,unsure,-2,,team,2026-06-22T18:08:55.423939+00:00
train_85_930_0,unsure,-2,,team,2026-06-22T18:08:56.398115+00:00
test_297_23424_0,stationary,-2,,team,2026-06-22T18:09:00.836782+00:00
train_120_4709_0,unsure,-2,,team,2026-06-22T18:09:03.298472+00:00
test_261_28590_0,unsure,-2,,team,2026-06-22T18:09:04.964727+00:00
valid_57_1019_1,slight,21,22.5,team,2026-06-22T18:09:14.844543+00:00
train_205_1475_0,unsure,-2,,team,2026-06-22T18:09:18.766895+00:00
test_152_14683_0,unsure,10,0.0,team,2026-06-22T18:09:22.944654+00:00
valid_221_1102_5,stationary,31,202.5,team,2026-06-22T18:09:27.181065+00:00
valid_57_1080_0,slight,31,202.5,team,2026-06-22T18:09:36.112060+00:00
train_155_2645_1,slight,10,0.0,team,2026-06-22T18:09:44.635173+00:00
test_163_6203_4,unsure,-2,,team,2026-06-22T18:09:45.750999+00:00
valid_175_3403_2,unsure,15,112.5,team,2026-06-22T18:09:48.686909+00:00
valid_87_1050_0,unsure,-2,,team,2026-06-22T18:09:49.750920+00:00
train_193_1320_2,stationary,35,292.5,team,2026-06-22T18:09:55.982629+00:00
valid_221_1693_6,slight,27,157.5,team,2026-06-22T18:10:03.228838+00:00
train_227_1825_0,unsure,-2,,team,2026-06-22T18:10:11.025866+00:00
train_188_1354_2,unsure,25,112.5,team,2026-06-22T18:10:14.867798+00:00
train_244_5795_2,stationary,-2,,team,2026-06-22T18:10:22.044136+00:00
train_225_4144_1,slight,11,22.5,team,2026-06-22T18:10:26.211724+00:00
train_77_925_2,stationary,12,45.0,team,2026-06-22T18:10:28.170107+00:00
train_211_10683_1,stationary,25,112.5,team,2026-06-22T18:10:34.088826+00:00
train_85_1800_0,stationary,14,90.0,team,2026-06-22T18:10:40.702256+00:00
test_276_5846_0,slight,10,0.0,team,2026-06-22T18:10:43.057168+00:00
train_227_5781_1,moderate,35,292.5,team,2026-06-22T18:10:48.158520+00:00
train_183_3584_0,stationary,17,157.5,team,2026-06-22T18:10:58.312512+00:00
test_344_4728_1,stationary,-2,,team,2026-06-22T18:11:01.407570+00:00
train_137_1792_1,slight,15,112.5,team,2026-06-22T18:11:08.838396+00:00
valid_15_3261_2,stationary,14,90.0,team,2026-06-22T18:11:12.420430+00:00
test_309_26520_0,unsure,-2,,team,2026-06-22T18:11:13.691139+00:00
train_189_930_0,stationary,35,292.5,team,2026-06-22T18:11:24.549123+00:00
train_189_1230_4,unsure,-2,,team,2026-06-22T18:11:25.622766+00:00
train_189_990_0,stationary,35,292.5,team,2026-06-22T18:11:30.636540+00:00
train_0_8089_0,unsure,-2,,team,2026-06-22T18:11:31.515646+00:00
test_308_4724_0,stationary,12,45.0,team,2026-06-22T18:11:33.873534+00:00
train_225_5970_0,unsure,12,45.0,team,2026-06-22T18:11:40.941231+00:00
train_85_690_3,slight,14,90.0,team,2026-06-22T18:11:43.058645+00:00
valid_150_16338_4,unsure,-2,,team,2026-06-22T18:11:44.526432+00:00
train_120_6277_2,unsure,-2,,team,2026-06-22T18:11:45.346666+00:00
train_225_5070_3,unsure,11,22.5,team,2026-06-22T18:11:51.562890+00:00
train_225_3480_0,unsure,-2,,team,2026-06-22T18:11:53.236149+00:00
train_86_5250_0,slight,14,90.0,team,2026-06-22T18:11:55.530609+00:00
train_70_1434_4,stationary,16,135.0,team,2026-06-22T18:12:00.217082+00:00
train_80_5763_0,unsure,10,0.0,team,2026-06-22T18:12:03.341173+00:00
valid_57_420_7,slight,10,0.0,team,2026-06-22T18:12:04.665503+00:00
train_199_4500_0,unsure,-2,,team,2026-06-22T18:12:06.286821+00:00
valid_13_3009_5,stationary,27,157.5,team,2026-06-22T18:12:10.645502+00:00
train_129_1710_2,slight,31,202.5,team,2026-06-22T18:12:15.006697+00:00
valid_56_4406_2,slight,-2,,team,2026-06-22T18:12:20.077736+00:00
train_247_2460_6,stationary,-2,,team,2026-06-22T18:12:28.041283+00:00
train_47_1939_1,unsure,10,0.0,team,2026-06-22T18:12:33.322882+00:00
train_194_9930_0,stationary,12,45.0,team,2026-06-22T18:12:37.730999+00:00
train_28_1460_0,slight,16,135.0,team,2026-06-22T18:12:41.080790+00:00
test_276_6300_3,stationary,12,45.0,team,2026-06-22T18:12:46.976115+00:00
train_71_11765_2,slight,16,135.0,team,2026-06-22T18:12:50.906934+00:00
valid_146_1933_3,slight,21,22.5,team,2026-06-22T18:12:59.863689+00:00
train_86_1232_3,stationary,-2,,team,2026-06-22T18:13:09.431765+00:00
train_74_3044_0,stationary,15,112.5,team,2026-06-22T18:13:15.464196+00:00
valid_87_1110_0,unsure,-2,,team,2026-06-22T18:13:16.406036+00:00
train_238_6420_0,unsure,-2,,team,2026-06-22T18:13:18.217395+00:00
train_197_5883_0,stationary,33,247.5,team,2026-06-22T18:13:31.619472+00:00
valid_57_1519_7,slight,34,270.0,team,2026-06-22T18:13:39.014616+00:00
test_152_14700_1,unsure,11,22.5,team,2026-06-22T18:13:42.601803+00:00
train_98_1429_0,slight,10,0.0,team,2026-06-22T18:13:45.363811+00:00
train_121_7019_2,unsure,-2,,team,2026-06-22T18:13:47.673989+00:00
train_227_7566_0,slight,-2,,team,2026-06-22T18:13:50.747399+00:00
train_227_1825_1,slight,-2,,team,2026-06-22T18:13:55.616408+00:00
valid_221_431_0,moderate,30,180.0,team,2026-06-22T18:14:00.745215+00:00
train_252_6780_0,unsure,-2,,team,2026-06-22T18:14:02.210583+00:00
valid_221_1515_0,moderate,31,202.5,team,2026-06-22T18:14:07.656685+00:00
train_234_3330_2,unsure,-2,,team,2026-06-22T18:14:09.269686+00:00
train_21_13620_0,unsure,-2,,team,2026-06-22T18:14:12.070076+00:00
valid_144_3103_0,unsure,-2,,team,2026-06-22T18:14:12.780863+00:00
train_191_1560_1,unsure,12,45.0,team,2026-06-22T18:14:16.023083+00:00
train_2_9326_0,unsure,-2,,team,2026-06-22T18:14:17.132194+00:00
train_44_4945_1,unsure,12,45.0,team,2026-06-22T18:14:19.932839+00:00
valid_57_307_5,moderate,31,202.5,team,2026-06-22T18:14:27.042861+00:00
train_183_3630_1,stationary,-2,,team,2026-06-22T18:14:40.111468+00:00
valid_57_1693_1,moderate,31,202.5,team,2026-06-22T18:14:49.636727+00:00
valid_222_1290_2,slight,10,0.0,team,2026-06-22T18:14:52.930219+00:00
train_48_25610_3,moderate,30,180.0,team,2026-06-22T18:14:58.537368+00:00
train_189_10170_0,unsure,13,67.5,team,2026-06-22T18:15:02.940677+00:00
train_228_11232_0,slight,10,0.0,team,2026-06-22T18:15:10.043767+00:00
train_225_6674_0,unsure,-2,,team,2026-06-22T18:15:11.638339+00:00
test_277_9788_7,stationary,15,112.5,team,2026-06-22T18:15:16.504712+00:00
valid_221_393_2,slight,32,225.0,team,2026-06-22T18:15:22.026217+00:00
train_225_5970_1,slight,10,0.0,team,2026-06-22T18:15:27.525014+00:00
train_225_1922_0,stationary,14,90.0,team,2026-06-22T18:15:29.931051+00:00
train_240_2280_0,stationary,11,22.5,team,2026-06-22T18:15:31.728429+00:00
valid_150_16348_4,stationary,14,90.0,team,2026-06-22T18:15:39.157216+00:00
train_100_7903_0,stationary,10,0.0,team,2026-06-22T18:15:41.355763+00:00
test_308_8090_1,stationary,26,135.0,team,2026-06-22T18:15:50.383364+00:00
train_53_480_2,slight,17,157.5,team,2026-06-22T18:15:54.636371+00:00
train_182_6030_1,unsure,-2,,team,2026-06-22T18:15:57.967806+00:00
train_77_978_1,stationary,-2,,team,2026-06-22T18:16:05.853872+00:00
train_247_750_2,unsure,-2,,team,2026-06-22T18:16:07.755772+00:00
train_225_6516_0,unsure,-2,,team,2026-06-22T18:16:08.662871+00:00
train_48_22895_4,slight,32,225.0,team,2026-06-22T18:16:14.654599+00:00
valid_56_4187_3,moderate,12,45.0,team,2026-06-22T18:16:19.093579+00:00
test_314_17640_2,unsure,-2,,team,2026-06-22T18:16:23.233244+00:00
valid_151_12062_4,unsure,-2,,team,2026-06-22T18:16:27.644868+00:00
train_47_601_0,slight,17,157.5,team,2026-06-22T18:16:31.416662+00:00
train_79_772_0,slight,12,45.0,team,2026-06-22T18:16:39.671559+00:00
valid_178_2789_4,stationary,27,157.5,team,2026-06-22T18:16:43.423799+00:00
valid_151_12252_4,unsure,-2,,team,2026-06-22T18:16:46.198268+00:00
train_74_2948_0,stationary,25,112.5,team,2026-06-22T18:16:52.564685+00:00
test_309_26771_0,unsure,-2,,team,2026-06-22T18:16:54.379505+00:00
train_48_22931_4,moderate,32,225.0,team,2026-06-22T18:16:59.514664+00:00
train_228_11211_1,unsure,-2,,team,2026-06-22T18:17:03.868166+00:00
test_152_14453_4,unsure,10,0.0,team,2026-06-22T18:17:06.392684+00:00
train_52_1931_0,unsure,11,22.5,team,2026-06-22T18:17:10.059565+00:00
train_72_11640_2,slight,14,90.0,team,2026-06-22T18:17:17.549449+00:00
valid_221_1044_4,slight,10,0.0,team,2026-06-22T18:17:19.869364+00:00
train_245_3540_0,unsure,-2,,team,2026-06-22T18:17:23.155209+00:00
test_344_4778_1,stationary,-2,,team,2026-06-22T18:17:26.128963+00:00
train_206_960_0,stationary,24,90.0,team,2026-06-22T18:17:36.295790+00:00
train_251_6195_5,unsure,10,0.0,team,2026-06-22T18:17:40.011011+00:00
train_102_1019_0,moderate,15,112.5,team,2026-06-22T18:17:46.355449+00:00
train_105_3295_3,unsure,-2,,team,2026-06-22T18:17:48.732274+00:00
train_229_689_0,unsure,-2,,team,2026-06-22T18:17:49.880609+00:00
train_95_5516_0,unsure,10,0.0,team,2026-06-22T18:17:55.834639+00:00
train_77_855_0,stationary,10,0.0,team,2026-06-22T18:17:58.577896+00:00
train_232_807_0,unsure,14,90.0,team,2026-06-22T18:18:01.952873+00:00
train_234_3521_3,unsure,-2,,team,2026-06-22T18:18:07.103096+00:00
valid_178_2700_13,stationary,27,157.5,team,2026-06-22T18:18:12.578752+00:00
train_238_11911_1,unsure,-2,,team,2026-06-22T18:18:14.087425+00:00
train_47_2013_0,slight,30,180.0,team,2026-06-22T18:18:19.374308+00:00
test_276_6217_2,slight,12,45.0,team,2026-06-22T18:18:22.268596+00:00
train_241_11536_0,slight,-2,,team,2026-06-22T18:18:32.691077+00:00
train_112_254_1,slight,-2,,team,2026-06-22T18:18:38.604197+00:00
valid_56_4137_2,slight,17,157.5,team,2026-06-22T18:18:48.630714+00:00
valid_221_1657_0,moderate,31,202.5,team,2026-06-22T18:18:53.923798+00:00
train_79_5807_3,unsure,-2,,team,2026-06-22T18:19:03.755343+00:00
test_276_6317_3,stationary,10,0.0,team,2026-06-22T18:19:06.622209+00:00
valid_145_300_0,unsure,-2,,team,2026-06-22T18:19:08.434421+00:00
train_199_2170_0,unsure,16,135.0,team,2026-06-22T18:19:14.948437+00:00
train_231_355_0,stationary,14,90.0,team,2026-06-22T18:19:20.956859+00:00
test_283_9766_3,unsure,16,135.0,team,2026-06-22T18:19:29.555165+00:00
valid_175_3182_13,unsure,-2,,team,2026-06-22T18:19:33.031025+00:00
train_47_1259_10,stationary,10,0.0,team,2026-06-22T18:19:37.916396+00:00
train_197_7815_1,stationary,32,225.0,team,2026-06-22T18:19:48.361526+00:00
train_249_6900_9,unsure,-2,,team,2026-06-22T18:19:50.109305+00:00
test_279_4170_2,unsure,12,45.0,team,2026-06-22T18:19:54.039517+00:00
train_244_5015_1,unsure,-2,,team,2026-06-22T18:19:57.503268+00:00
train_141_3535_0,slight,30,180.0,team,2026-06-22T18:20:13.263757+00:00
train_99_4290_0,unsure,-2,,team,2026-06-22T18:20:15.171420+00:00
train_201_9750_0,slight,10,0.0,team,2026-06-22T18:20:18.822702+00:00
train_85_1980_0,unsure,10,0.0,team,2026-06-22T18:20:23.918076+00:00
train_96_5220_1,slight,13,67.5,team,2026-06-22T18:20:27.428204+00:00
train_191_810_3,slight,33,247.5,team,2026-06-22T18:20:39.366491+00:00
test_283_1890_3,slight,17,157.5,team,2026-06-22T18:20:46.887942+00:00
train_240_2550_2,unsure,-2,,team,2026-06-22T18:20:49.985982+00:00
train_195_1366_1,slight,10,0.0,team,2026-06-22T18:20:56.497300+00:00
train_85_690_4,slight,14,90.0,team,2026-06-22T18:21:01.636545+00:00
